Bloque,Tick,P_Disparo_X,P_Disparo_Z,P_Recepcion_X,P_Recepcion_Z,E_Validacion
1,3341,1,04628,20,1,04628,20,0
1,3435,-0,813557,20,-0,813557,20,0
1,3529,0,732924,20,0,732924,20,0
1,3623,-0,6666145,20,-0,6666145,20,0
1,3717,0,8429055,20,0,8429055,20,0
1,3811,-0,2406054,20,-0,2406054,20,0
1,3905,0,3785537,20,0,3785537,20,0
1,4000,-0,558888,20,-0,558888,20,0
1,4095,1,005492,20,1,005492,20,0
1,4188,-0,3919031,20,-0,3919031,20,0
1,4282,0,5722346,20,0,5722346,20,0
1,4377,-0,9301264,20,-0,9301264,20,0
1,4471,0,8638431,20,0,8638431,20,0
1,4659,0,3258186,20,0,3258186,20,0
1,4754,-0,560923,20,-0,560923,20,0
1,4849,1,194618,20,1,194618,20,0
1,4943,-1,034829,20,-1,034829,20,0
1,5131,-0,4984862,20,-0,4984862,20,0
1,5226,1,109413,20,1,109413,20,0
1,5319,-0,4997577,20,-0,4997577,20,0
1,5413,0,4093221,20,0,4093221,20,0
1,5508,-0,5992585,20,-0,5992585,20,0
1,5602,0,4679529,20,0,4679529,20,0
1,5696,-0,3726323,20,-0,3726323,20,0
1,5791,1,132419,20,1,132419,20,0
1,5885,-0,7637546,20,-0,7637546,20,0
1,5979,0,7352663,20,0,7352663,20,0
1,6073,-0,2299288,20,-0,2299288,20,0
1,6167,0,6127066,20,0,6127066,20,0
1,6262,-0,483234,20,-0,483234,20,0
1,6356,0,637465,20,0,637465,20,0
1,6450,-0,4222656,20,-0,4222656,20,0
1,6545,1,175581,20,1,175581,20,0
1,6734,1,134503,20,1,134503,20,0
1,6827,-0,3540215,20,-0,3540215,20,0
1,6921,0,3520637,20,0,3520637,20,0
1,7015,-0,4483529,20,-0,4483529,20,0
1,7109,0,240433,20,0,240433,20,0
1,7204,-0,5625032,20,-0,5625032,20,0
1,7393,-0,5277773,20,-0,5277773,20,0
1,7487,0,4513793,20,0,4513793,20,0
1,7581,-0,6400851,20,-0,6400851,20,0
1,7675,0,6118957,20,0,6118957,20,0
1,7770,-0,4982873,20,-0,4982873,20,0
1,7864,0,3443862,20,0,3443862,20,0
1,7958,-0,6450677,20,-0,6450677,20,0
1,8053,0,7193602,20,0,7193602,20,0
1,8147,-0,6393235,20,-0,6393235,20,0
1,8241,0,8054084,20,0,8054084,20,0
1,8335,-0,503017,20,-0,503017,20,0
1,8430,1,287879,20,1,287879,20,0
1,8523,-0,1683414,20,-0,1683414,20,0
1,8618,0,8555163,20,0,8555163,20,0
1,8807,1,11983,20,1,11983,20,0
1,8900,-0,2978293,20,-0,2978293,20,0
1,8995,0,5115857,20,0,5115857,20,0
1,9089,-0,2597372,20,-0,2597372,20,0
1,9183,0,2940918,20,0,2940918,20,0
1,9277,-0,1416914,20,-0,1416914,20,0
1,9372,0,5598885,20,0,5598885,20,0
1,9466,-0,6961076,20,-0,6961076,20,0
1,3338,15,5856,20,5,416286,20,10,16931
1,3435,-14,85133,20,-4,957718,20,9,893615
1,3530,15,20576,20,4,059482,20,11,14628
1,3625,-14,97003,20,-4,787283,20,10,18274
1,3719,15,23485,20,4,682347,20,10,5525
1,3815,-14,47724,20,-5,924436,20,8,552802
1,3908,15,28935,20,4,40333,20,10,88602
1,4003,-15,05374,20,-4,894275,20,10,15947
1,4097,15,29633,20,4,363183,20,10,93314
1,4191,-15,07744,20,-4,762539,20,10,3149
1,4285,15,3591,20,4,510976,20,10,84812
1,4380,-15,08184,20,-4,517541,20,10,5643
1,4475,14,88892,20,5,143723,20,9,745201
1,4568,-15,14931,20,-4,779087,20,10,37022
1,4663,14,92439,20,4,963657,20,9,960736
1,4757,-15,21092,20,-4,868282,20,10,34263
1,4851,14,89787,20,4,898049,20,9,99982
1,4946,-14,66894,20,-5,409801,20,9,259142
1,5039,15,02169,20,5,048554,20,9,973137
1,5133,-15,3028,20,-4,72736,20,10,57544
1,5228,15,0079,20,5,136548,20,9,871351
1,5323,-14,78861,20,-4,97403,20,9,814585
1,5416,15,0617,20,4,436171,20,10,62553
1,5511,-14,79649,20,-5,001268,20,9,795219
1,5605,15,11295,20,4,77773,20,10,33522
1,5700,-14,85176,20,-5,252048,20,9,599717
1,5793,15,17084,20,4,581956,20,10,58888
1,5888,-14,9197,20,-5,104418,20,9,815284
1,5982,15,19275,20,4,824045,20,10,36871
1,6076,-14,95042,20,-5,232709,20,9,71771
1,6170,15,196,20,4,71592,20,10,48008
1,6265,-14,99045,20,-5,128413,20,9,86204
1,6364,12,98944,20,7,856279,20,5,133161
1,6454,-15,02642,20,-5,164736,20,9,861689
1,6547,15,32729,20,4,579185,20,10,7481
1,6642,-15,09406,20,-4,584409,20,10,50965
1,6736,14,85597,20,5,180287,20,9,675682
1,6830,-15,14646,20,-4,492917,20,10,65355
1,6925,14,87227,20,5,155867,20,9,716403
1,7019,-15,18453,20,-4,895513,20,10,28902
1,7113,14,93928,20,4,767756,20,10,17152
1,7207,-15,24066,20,-4,652257,20,10,5884
1,7302,14,97237,20,4,90757,20,10,0648
1,7395,-15,25741,20,-4,273622,20,10,98379
1,7490,14,99942,20,4,76578,20,10,23364
1,7584,-15,26902,20,-4,583172,20,10,68584
1,7678,15,05878,20,4,791611,20,10,26717
1,7772,-15,36181,20,-4,324389,20,11,03743
1,7867,15,06959,20,4,970117,20,10,09947
1,7961,-14,87259,20,-5,27325,20,9,599341
